1 2 3
1 2 3
1 2 3
-10.987 -7.533 -4.131
1 2 3

1 2 3
1 2 3
1 2 3
-11.012 -7.529 -4.152
1 2 3

1 2 3
1 2 3
1 2 3
-11.037 -7.525 -4.169
1 2 3

1 2 3
1 2 3
1 2 3
-11.062 -7.521 -4.186
1 2 3

1 2 3
1 2 3
1 2 3
-11.086 -7.517 -4.205
1 2 3

1 2 3
1 2 3
1 2 3
-11.110 -7.512 -4.221
1 2 3

1 2 3
1 2 3
1 2 3
-11.135 -7.508 -4.241
1 2 3

1 2 3
1 2 3
1 2 3
-11.160 -7.503 -4.260
1 2 3

1 2 3
1 2 3
1 2 3
-11.184 -7.499 -4.276
1 2 3

1 2 3
1 2 3
1 2 3
-11.208 -7.495 -4.295
1 2 3

1 2 3
1 2 3
1 2 3
-11.232 -7.490 -4.314
1 2 3

1 2 3
1 2 3
1 2 3
-11.256 -7.486 -4.333
1 2 3

1 2 3
1 2 3
1 2 3
-11.280 -7.481 -4.349
1 2 3

1 2 3
1 2 3
1 2 3
-11.301 -7.477 -4.368
1 2 3

1 2 3
1 2 3
1 2 3
-11.325 -7.472 -4.386
1 2 3

1 2 3
1 2 3
1 2 3
-11.349 -7.468 -4.405
1 2 3

1 2 3
1 2 3
1 2 3
-11.374 -7.463 -4.423
1 2 3

1 2 3
1 2 3
1 2 3
-11.398 -7.458 -4.442
1 2 3

1 2 3
1 2 3
1 2 3
-11.422 -7.454 -4.460
1 2 3

1 2 3
1 2 3
1 2 3
-11.443 -7.449 -4.478
1 2 3

1 2 3
1 2 3
1 2 3
-11.464 -7.445 -4.496
1 2 3

1 2 3
1 2 3
1 2 3
-11.487 -7.441 -4.513
1 2 3

1 2 3
1 2 3
1 2 3
-11.507 -7.436 -4.531
1 2 3

1 2 3
1 2 3
1 2 3
-11.529 -7.432 -4.548
1 2 3

1 2 3
1 2 3
1 2 3
-11.550 -7.428 -4.562
1 2 3

1 2 3
1 2 3
1 2 3
-11.571 -7.424 -4.576
1 2 3

1 2 3
1 2 3
1 2 3
-11.590 -7.420 -4.591
1 2 3

1 2 3
1 2 3
1 2 3
-11.607 -7.416 -4.608
1 2 3

1 2 3
1 2 3
1 2 3
-11.626 -7.413 -4.622
1 2 3

1 2 3
1 2 3
1 2 3
-11.643 -7.409 -4.638
1 2 3

1 2 3
1 2 3
1 2 3
-11.661 -7.405 -4.653
1 2 3

1 2 3
1 2 3
1 2 3
-11.677 -7.402 -4.669
1 2 3

1 2 3
1 2 3
1 2 3
-11.694 -7.398 -4.683
1 2 3

1 2 3
1 2 3
1 2 3
-11.710 -7.395 -4.698
1 2 3

1 2 3
1 2 3
1 2 3
-11.725 -7.391 -4.710
1 2 3

1 2 3
1 2 3
1 2 3
-11.739 -7.388 -4.722
1 2 3

1 2 3
1 2 3
1 2 3
-11.751 -7.385 -4.735
1 2 3

1 2 3
1 2 3
1 2 3
-11.764 -7.381 -4.747
1 2 3

1 2 3
1 2 3
1 2 3
-11.775 -7.378 -4.759
1 2 3

1 2 3
1 2 3
1 2 3
-11.785 -7.374 -4.771
1 2 3

1 2 3
1 2 3
1 2 3
-11.794 -7.371 -4.782
1 2 3

1 2 3
1 2 3
1 2 3
-11.802 -7.367 -4.792
1 2 3

1 2 3
1 2 3
1 2 3
-11.809 -7.364 -4.802
1 2 3

1 2 3
1 2 3
1 2 3
-11.816 -7.360 -4.811
1 2 3

1 2 3
1 2 3
1 2 3
-11.822 -7.357 -4.819
1 2 3

1 2 3
1 2 3
1 2 3
-11.826 -7.353 -4.827
1 2 3

1 2 3
1 2 3
1 2 3
-11.830 -7.350 -4.834
1 2 3

1 2 3
1 2 3
1 2 3
-11.834 -7.346 -4.841
1 2 3

1 2 3
1 2 3
1 2 3
-11.836 -7.343 -4.848
1 2 3

1 2 3
1 2 3
1 2 3
-11.839 -7.339 -4.854
1 2 3

1 2 3
1 2 3
1 2 3
-11.840 -7.336 -4.860
1 2 3

1 2 3
1 2 3
1 2 3
-11.841 -7.332 -4.864
1 2 3

1 2 3
1 2 3
1 2 3
-11.842 -7.329 -4.869
1 2 3

1 2 3
1 2 3
1 2 3
-11.842 -7.325 -4.873
1 2 3

1 2 3
1 2 3
1 2 3
-11.842 -7.321 -4.876
1 2 3

1 2 3
1 2 3
1 2 3
-11.840 -7.317 -4.879
1 2 3

1 2 3
1 2 3
1 2 3
-11.837 -7.313 -4.882
1 2 3

1 2 3
1 2 3
1 2 3
-11.833 -7.308 -4.884
1 2 3

1 2 3
1 2 3
1 2 3
-11.827 -7.303 -4.886
1 2 3

1 2 3
1 2 3
1 2 3
-11.819 -7.298 -4.888
1 2 3

1 2 3
1 2 3
1 2 3
-11.809 -7.292 -4.889
1 2 3

1 2 3
1 2 3
1 2 3
-11.795 -7.286 -4.890
1 2 3

1 2 3
1 2 3
1 2 3
-11.780 -7.280 -4.891
1 2 3

1 2 3
1 2 3
1 2 3
-11.757 -7.273 -4.891
1 2 3

1 2 3
1 2 3
1 2 3
-11.734 -7.267 -4.891
1 2 3

1 2 3
1 2 3
1 2 3
-11.708 -7.260 -4.891
1 2 3

1 2 3
1 2 3
1 2 3
-11.676 -7.252 -4.890
1 2 3

1 2 3
1 2 3
1 2 3
-11.635 -7.245 -4.888
1 2 3

1 2 3
1 2 3
1 2 3
-11.587 -7.237 -4.886
1 2 3

1 2 3
1 2 3
1 2 3
-11.535 -7.230 -4.883
1 2 3

1 2 3
1 2 3
1 2 3
-11.453 -7.221 -4.879
1 2 3

1 2 3
1 2 3
1 2 3
-11.359 -7.213 -4.874
1 2 3

1 2 3
1 2 3
1 2 3
-11.262 -7.205 -4.869
1 2 3

1 2 3
1 2 3
1 2 3
-11.169 -7.197 -4.862
1 2 3

1 2 3
1 2 3
1 2 3
-11.020 -7.189 -4.854
1 2 3

1 2 3
1 2 3
1 2 3
-10.850 -7.180 -4.845
1 2 3

1 2 3
1 2 3
1 2 3
-10.656 -7.171 -4.835
1 2 3

1 2 3
1 2 3
1 2 3
-10.514 -7.162 -4.824
1 2 3

1 2 3
1 2 3
1 2 3
-10.283 -7.153 -4.811
1 2 3

1 2 3
1 2 3
1 2 3
-10.027 -7.143 -4.797
1 2 3

1 2 3
1 2 3
1 2 3
-9.784 -7.133 -4.781
1 2 3

1 2 3
1 2 3
1 2 3
-9.505 -7.124 -4.763
1 2 3

1 2 3
1 2 3
1 2 3
-9.226 -7.114 -4.746
1 2 3

1 2 3
1 2 3
1 2 3
-8.962 -7.104 -4.727
1 2 3

1 2 3
1 2 3
1 2 3
-8.651 -7.094 -4.703
1 2 3

1 2 3
1 2 3
1 2 3
-8.436 -7.085 -4.678
1 2 3

1 2 3
1 2 3
1 2 3
-8.187 -7.075 -4.651
1 2 3

1 2 3
1 2 3
1 2 3
-7.908 -7.066 -4.621
1 2 3

1 2 3
1 2 3
1 2 3
-7.750 -7.057 -4.590
1 2 3

1 2 3
1 2 3
1 2 3
-7.528 -7.048 -4.562
1 2 3

1 2 3
1 2 3
1 2 3
-7.302 -7.038 -4.532
1 2 3

1 2 3
1 2 3
1 2 3
-7.071 -7.030 -4.495
1 2 3

1 2 3
1 2 3
1 2 3
-6.834 -7.021 -4.453
1 2 3

1 2 3
1 2 3
1 2 3
-6.538 -7.012 -4.409
1 2 3

1 2 3
1 2 3
1 2 3
-6.214 -7.004 -4.364
1 2 3

1 2 3
1 2 3
1 2 3
-5.922 -6.995 -4.322
1 2 3

1 2 3
1 2 3
1 2 3
-5.671 -6.987 -4.268
1 2 3

1 2 3
1 2 3
1 2 3
-5.370 -6.979 -4.212
1 2 3

1 2 3
1 2 3
1 2 3
-5.064 -6.970 -4.166
1 2 3

1 2 3
1 2 3
1 2 3
-4.673 -6.962 -4.104
1 2 3

1 2 3
1 2 3
1 2 3
-4.377 -6.955 -4.040
1 2 3

1 2 3
1 2 3
1 2 3
-4.053 -6.947 -3.973
1 2 3

1 2 3
1 2 3
1 2 3
-3.707 -6.939 -3.903
1 2 3

1 2 3
1 2 3
1 2 3
-3.197 -6.931 -3.847
1 2 3

1 2 3
1 2 3
1 2 3
-2.783 -6.924 -3.778
1 2 3

1 2 3
1 2 3
1 2 3
-2.408 -6.917 -3.720
1 2 3

1 2 3
1 2 3
1 2 3
-1.975 -6.911 -3.647
1 2 3

1 2 3
1 2 3
1 2 3
-1.420 -6.904 -3.565
1 2 3

1 2 3
1 2 3
1 2 3
-0.989 -6.898 -3.482
1 2 3

1 2 3
1 2 3
1 2 3
-0.599 -6.891 -3.396
1 2 3

1 2 3
1 2 3
1 2 3
-0.184 -6.885 -3.307
1 2 3

1 2 3
1 2 3
1 2 3
0.205 -6.880 -3.217
1 2 3

1 2 3
1 2 3
1 2 3
0.613 -6.875 -3.125
1 2 3

1 2 3
1 2 3
1 2 3
1.088 -6.869 -3.032
1 2 3

1 2 3
1 2 3
1 2 3
1.495 -6.865 -2.938
1 2 3

1 2 3
1 2 3
1 2 3
1.916 -6.860 -2.843
1 2 3

1 2 3
1 2 3
1 2 3
2.540 -6.856 -2.748
1 2 3

1 2 3
1 2 3
1 2 3
3.044 -6.852 -2.647
1 2 3

1 2 3
1 2 3
1 2 3
3.550 -6.848 -2.542
1 2 3

1 2 3
1 2 3
1 2 3
3.993 -6.845 -2.438
1 2 3

1 2 3
1 2 3
1 2 3
4.373 -6.842 -2.332
1 2 3

1 2 3
1 2 3
1 2 3
4.764 -6.839 -2.223
1 2 3

1 2 3
1 2 3
1 2 3
5.111 -6.836 -2.142
1 2 3

1 2 3
1 2 3
1 2 3
5.649 -6.832 -2.060
1 2 3

1 2 3
1 2 3
1 2 3
6.097 -6.830 -1.953
1 2 3

1 2 3
1 2 3
1 2 3
6.692 -6.827 -1.836
1 2 3

1 2 3
1 2 3
1 2 3
7.436 -6.824 -1.720
1 2 3

1 2 3
1 2 3
1 2 3
8.059 -6.821 -1.601
1 2 3

1 2 3
1 2 3
1 2 3
8.893 -6.818 -1.513
1 2 3

1 2 3
1 2 3
1 2 3
9.614 -6.817 -1.425
1 2 3

1 2 3
1 2 3
1 2 3
10.111 -6.815 -1.335
1 2 3

1 2 3
1 2 3
1 2 3
10.552 -6.814 -1.209
1 2 3

1 2 3
1 2 3
1 2 3
11.059 -6.812 -1.080
1 2 3

1 2 3
1 2 3
1 2 3
11.790 -6.810 -0.949
1 2 3

1 2 3
1 2 3
1 2 3
12.626 -6.809 -0.861
1 2 3

1 2 3
1 2 3
1 2 3
13.607 -6.808 -0.729
1 2 3

1 2 3
1 2 3
1 2 3
14.411 -6.806 -0.595
1 2 3

1 2 3
1 2 3
1 2 3
15.327 -6.805 -0.462
1 2 3

1 2 3
1 2 3
1 2 3
16.232 -6.805 -0.326
1 2 3

1 2 3
1 2 3
1 2 3
16.837 -6.805 -0.194
1 2 3

1 2 3
1 2 3
1 2 3
17.351 -6.805 -0.090
1 2 3

1 2 3
1 2 3
1 2 3
17.971 -6.805 0.046
1 2 3

1 2 3
1 2 3
1 2 3
18.768 -6.805 0.168
1 2 3

1 2 3
1 2 3
1 2 3
19.480 -6.805 0.296
1 2 3

1 2 3
1 2 3
1 2 3
20.259 -6.805 0.429
1 2 3

1 2 3
1 2 3
1 2 3
21.301 -6.806 0.569
1 2 3

1 2 3
1 2 3
1 2 3
22.072 -6.806 0.710
1 2 3

1 2 3
1 2 3
1 2 3
22.869 -6.807 0.852
1 2 3

1 2 3
1 2 3
1 2 3
23.739 -6.808 0.988
1 2 3

1 2 3
1 2 3
1 2 3
24.444 -6.809 1.133
1 2 3

1 2 3
1 2 3
1 2 3
25.053 -6.810 1.276
1 2 3

1 2 3
1 2 3
1 2 3
25.933 -6.812 1.421
1 2 3

1 2 3
1 2 3
1 2 3
26.797 -6.813 1.563
1 2 3

1 2 3
1 2 3
1 2 3
27.570 -6.814 1.704
1 2 3

1 2 3
1 2 3
1 2 3
28.308 -6.816 1.836
1 2 3

1 2 3
1 2 3
1 2 3
28.994 -6.817 1.975
1 2 3

1 2 3
1 2 3
1 2 3
29.639 -6.819 2.113
1 2 3

1 2 3
1 2 3
1 2 3
30.228 -6.820 2.249
1 2 3

1 2 3
1 2 3
1 2 3
30.781 -6.822 2.383
1 2 3

1 2 3
1 2 3
1 2 3
31.338 -6.823 2.514
1 2 3

1 2 3
1 2 3
1 2 3
31.867 -6.824 2.601
1 2 3

1 2 3
1 2 3
1 2 3
32.281 -6.826 2.729
1 2 3

1 2 3
1 2 3
1 2 3
32.688 -6.828 2.820
1 2 3

1 2 3
1 2 3
1 2 3
33.006 -6.829 2.945
1 2 3

1 2 3
1 2 3
1 2 3
33.311 -6.831 3.066
1 2 3

1 2 3
1 2 3
1 2 3
33.671 -6.832 3.186
1 2 3

1 2 3
1 2 3
1 2 3
33.948 -6.833 3.302
1 2 3

1 2 3
1 2 3
1 2 3
34.296 -6.834 3.418
1 2 3

1 2 3
1 2 3
1 2 3
34.624 -6.835 3.532
1 2 3

1 2 3
1 2 3
1 2 3
34.925 -6.836 3.643
1 2 3

1 2 3
1 2 3
1 2 3
35.212 -6.837 3.752
1 2 3

1 2 3
1 2 3
1 2 3
35.495 -6.837 3.858
1 2 3

1 2 3
1 2 3
1 2 3
35.750 -6.838 3.964
1 2 3

1 2 3
1 2 3
1 2 3
35.988 -6.839 4.067
1 2 3

1 2 3
1 2 3
1 2 3
36.224 -6.840 4.167
1 2 3

1 2 3
1 2 3
1 2 3
36.443 -6.840 4.266
1 2 3

1 2 3
1 2 3
1 2 3
36.657 -6.841 4.364
1 2 3

1 2 3
1 2 3
1 2 3
36.850 -6.842 4.431
1 2 3

1 2 3
1 2 3
1 2 3
37.021 -6.842 4.507
1 2 3

1 2 3
1 2 3
1 2 3
37.185 -6.843 4.583
1 2 3

1 2 3
1 2 3
1 2 3
37.365 -6.844 4.665
1 2 3

1 2 3
1 2 3
1 2 3
37.534 -6.845 4.749
1 2 3

1 2 3
1 2 3
1 2 3
37.698 -6.845 4.830
1 2 3

1 2 3
1 2 3
1 2 3
37.859 -6.846 4.910
1 2 3

1 2 3
1 2 3
1 2 3
38.001 -6.847 4.993
1 2 3

1 2 3
1 2 3
1 2 3
38.140 -6.848 5.074
1 2 3

1 2 3
1 2 3
1 2 3
38.276 -6.849 5.158
1 2 3

1 2 3
1 2 3
1 2 3
38.402 -6.849 5.241
1 2 3

1 2 3
1 2 3
1 2 3
38.527 -6.850 5.322
1 2 3

1 2 3
1 2 3
1 2 3
38.650 -6.851 5.402
1 2 3

1 2 3
1 2 3
1 2 3
38.780 -6.851 5.482
1 2 3

1 2 3
1 2 3
1 2 3
38.903 -6.852 5.561
1 2 3

1 2 3
1 2 3
1 2 3
38.997 -6.853 5.636
1 2 3

1 2 3
1 2 3
1 2 3
39.089 -6.853 5.711
1 2 3

1 2 3
1 2 3
1 2 3
39.180 -6.854 5.785
1 2 3

1 2 3
1 2 3
1 2 3
39.298 -6.854 5.855
1 2 3

1 2 3
1 2 3
1 2 3
39.414 -6.854 5.907
1 2 3

1 2 3
1 2 3
1 2 3
39.526 -6.855 5.959
1 2 3

1 2 3
1 2 3
1 2 3
39.629 -6.855 6.026
1 2 3

1 2 3
1 2 3
1 2 3
39.699 -6.856 6.094
1 2 3

1 2 3
1 2 3
1 2 3
39.797 -6.856 6.156
1 2 3

1 2 3
1 2 3
1 2 3
39.897 -6.856 6.218
1 2 3

1 2 3
1 2 3
1 2 3
39.965 -6.857 6.283
1 2 3

1 2 3
1 2 3
1 2 3
40.058 -6.857 6.349
1 2 3

1 2 3
1 2 3
1 2 3
40.149 -6.857 6.412
1 2 3

1 2 3
1 2 3
1 2 3
40.212 -6.858 6.475
1 2 3

1 2 3
1 2 3
1 2 3
40.273 -6.858 6.537
1 2 3

1 2 3
1 2 3
1 2 3
40.362 -6.858 6.597
1 2 3

1 2 3
1 2 3
1 2 3
40.446 -6.858 6.655
1 2 3

1 2 3
1 2 3
1 2 3
40.526 -6.858 6.715
1 2 3

1 2 3
1 2 3
1 2 3
40.589 -6.858 6.774
1 2 3

1 2 3
1 2 3
1 2 3
40.653 -6.858 6.832
1 2 3

1 2 3
1 2 3
1 2 3
40.732 -6.858 6.887
1 2 3

1 2 3
1 2 3
1 2 3
40.808 -6.858 6.943
1 2 3

1 2 3
1 2 3
1 2 3
40.884 -6.858 6.998
1 2 3

1 2 3
1 2 3
1 2 3
40.954 -6.858 7.050
1 2 3

1 2 3
1 2 3
1 2 3
41.023 -6.858 7.103
1 2 3

1 2 3
1 2 3
1 2 3
41.084 -6.858 7.158
1 2 3

1 2 3
1 2 3
1 2 3
41.149 -6.858 7.211
1 2 3

1 2 3
1 2 3
1 2 3
41.215 -6.858 7.265
1 2 3

1 2 3
1 2 3
1 2 3
41.280 -6.857 7.314
1 2 3

1 2 3
1 2 3
1 2 3
41.346 -6.857 7.364
1 2 3

1 2 3
1 2 3
1 2 3
41.406 -6.857 7.416
1 2 3

1 2 3
1 2 3
1 2 3
41.462 -6.857 7.464
1 2 3

1 2 3
1 2 3
1 2 3
41.518 -6.857 7.513
1 2 3

1 2 3
1 2 3
1 2 3
41.573 -6.857 7.563
1 2 3

1 2 3
1 2 3
1 2 3
41.627 -6.857 7.610
1 2 3

1 2 3
1 2 3
1 2 3
41.679 -6.856 7.658
1 2 3

1 2 3
1 2 3
1 2 3
41.729 -6.856 7.708
1 2 3

1 2 3
1 2 3
1 2 3
41.773 -6.855 7.757
1 2 3

1 2 3
1 2 3
1 2 3
41.818 -6.855 7.805
1 2 3

1 2 3
1 2 3
1 2 3
41.871 -6.854 7.852
1 2 3

1 2 3
1 2 3
1 2 3
41.910 -6.853 7.898
1 2 3

1 2 3
1 2 3
1 2 3
41.956 -6.853 7.945
1 2 3

1 2 3
1 2 3
1 2 3
41.998 -6.852 7.990
1 2 3

1 2 3
1 2 3
1 2 3
42.038 -6.851 8.035
1 2 3

1 2 3
1 2 3
1 2 3
42.084 -6.850 8.079
1 2 3

1 2 3
1 2 3
1 2 3
42.128 -6.850 8.122
1 2 3

1 2 3
1 2 3
1 2 3
42.173 -6.849 8.165
1 2 3

1 2 3
1 2 3
1 2 3
42.215 -6.848 8.208
1 2 3

1 2 3
1 2 3
1 2 3
42.257 -6.847 8.249
1 2 3

1 2 3
1 2 3
1 2 3
42.297 -6.847 8.292
1 2 3

1 2 3
1 2 3
1 2 3
42.341 -6.846 8.334
1 2 3

1 2 3
1 2 3
1 2 3
42.380 -6.845 8.375
1 2 3

1 2 3
1 2 3
1 2 3
42.419 -6.844 8.415
1 2 3

1 2 3
1 2 3
1 2 3
42.457 -6.844 8.456
1 2 3

1 2 3
1 2 3
1 2 3
42.498 -6.843 8.497
1 2 3

1 2 3
1 2 3
1 2 3
42.535 -6.842 8.537
1 2 3

1 2 3
1 2 3
1 2 3
42.573 -6.841 8.576
1 2 3

1 2 3
1 2 3
1 2 3
42.613 -6.840 8.613
1 2 3

1 2 3
1 2 3
1 2 3
42.652 -6.839 8.652
1 2 3

1 2 3
1 2 3
1 2 3
42.692 -6.838 8.690
1 2 3

1 2 3
1 2 3
1 2 3
42.723 -6.837 8.728
1 2 3

1 2 3
1 2 3
1 2 3
42.761 -6.836 8.763
1 2 3

1 2 3
1 2 3
1 2 3
42.799 -6.836 8.798
1 2 3

1 2 3
1 2 3
1 2 3
42.836 -6.835 8.832
1 2 3

1 2 3
1 2 3
1 2 3
42.873 -6.834 8.866
1 2 3

1 2 3
1 2 3
1 2 3
42.907 -6.833 8.901
1 2 3

1 2 3
1 2 3
1 2 3
42.941 -6.832 8.936
1 2 3

1 2 3
1 2 3
1 2 3
42.973 -6.832 8.972
1 2 3

1 2 3
1 2 3
1 2 3
43.005 -6.831 9.007
1 2 3

1 2 3
1 2 3
1 2 3
43.038 -6.830 9.042
1 2 3

1 2 3
1 2 3
1 2 3
43.071 -6.829 9.077
1 2 3

1 2 3
1 2 3
1 2 3
43.104 -6.829 9.110
1 2 3

1 2 3
1 2 3
1 2 3
43.136 -6.828 9.144
1 2 3

1 2 3
1 2 3
1 2 3
43.166 -6.827 9.179
1 2 3

1 2 3
1 2 3
1 2 3
43.196 -6.827 9.214
1 2 3

1 2 3
1 2 3
1 2 3
43.226 -6.826 9.248
1 2 3

1 2 3
1 2 3
1 2 3
43.255 -6.825 9.281
1 2 3

1 2 3
1 2 3
1 2 3
43.279 -6.824 9.314
1 2 3

1 2 3
1 2 3
1 2 3
43.302 -6.824 9.347
1 2 3

1 2 3
1 2 3
1 2 3
43.324 -6.823 9.379
1 2 3

1 2 3
1 2 3
1 2 3
43.346 -6.822 9.407
1 2 3

1 2 3
1 2 3
1 2 3
43.373 -6.821 9.440
1 2 3

1 2 3
1 2 3
1 2 3
43.395 -6.820 9.471
1 2 3

1 2 3
1 2 3
1 2 3
43.416 -6.819 9.502
1 2 3

1 2 3
1 2 3
1 2 3
43.438 -6.818 9.533
1 2 3

1 2 3
1 2 3
1 2 3
43.459 -6.817 9.563
1 2 3

1 2 3
1 2 3
1 2 3
43.479 -6.816 9.593
1 2 3

1 2 3
1 2 3
1 2 3
43.498 -6.815 9.623
1 2 3

1 2 3
1 2 3
1 2 3
43.519 -6.814 9.653
1 2 3

1 2 3
1 2 3
1 2 3
43.541 -6.813 9.683
1 2 3

1 2 3
1 2 3
1 2 3
43.560 -6.812 9.712
1 2 3

1 2 3
1 2 3
1 2 3
43.578 -6.811 9.740
1 2 3

1 2 3
1 2 3
1 2 3
43.594 -6.810 9.767
1 2 3

1 2 3
1 2 3
1 2 3
43.610 -6.809 9.795
1 2 3

1 2 3
1 2 3
1 2 3
43.629 -6.807 9.822
1 2 3

1 2 3
1 2 3
1 2 3
43.647 -6.806 9.849
1 2 3

1 2 3
1 2 3
1 2 3
43.664 -6.805 9.876
1 2 3

1 2 3
1 2 3
1 2 3
43.680 -6.803 9.899
1 2 3

1 2 3
1 2 3
1 2 3
43.695 -6.801 9.924
1 2 3

1 2 3
1 2 3
1 2 3
43.710 -6.800 9.949
1 2 3

1 2 3
1 2 3
1 2 3
43.724 -6.798 9.972
1 2 3

1 2 3
1 2 3
1 2 3
43.736 -6.796 9.995
1 2 3

1 2 3
1 2 3
1 2 3
43.747 -6.794 10.016
1 2 3

1 2 3
1 2 3
1 2 3
43.756 -6.792 10.036
1 2 3

1 2 3
1 2 3
1 2 3
43.765 -6.789 10.056
1 2 3

1 2 3
1 2 3
1 2 3
43.772 -6.787 10.076
1 2 3

1 2 3
1 2 3
1 2 3
43.779 -6.785 10.094
1 2 3

1 2 3
1 2 3
1 2 3
43.784 -6.782 10.111
1 2 3

1 2 3
1 2 3
1 2 3
43.789 -6.779 10.127
1 2 3

1 2 3
1 2 3
1 2 3
43.793 -6.777 10.144
1 2 3

1 2 3
1 2 3
1 2 3
43.796 -6.774 10.159
1 2 3

1 2 3
1 2 3
1 2 3
43.798 -6.771 10.175
1 2 3

1 2 3
1 2 3
1 2 3
43.800 -6.769 10.189
1 2 3

1 2 3
1 2 3
1 2 3
43.800 -6.766 10.203
1 2 3

1 2 3
1 2 3
1 2 3
43.800 -6.763 10.217
1 2 3

1 2 3
1 2 3
1 2 3
43.800 -6.759 10.231
1 2 3

1 2 3
1 2 3
1 2 3
43.799 -6.756 10.244
1 2 3

1 2 3
1 2 3
1 2 3
43.797 -6.753 10.258
1 2 3

1 2 3
1 2 3
1 2 3
43.794 -6.750 10.272
1 2 3

1 2 3
1 2 3
1 2 3
43.789 -6.746 10.285
1 2 3

1 2 3
1 2 3
1 2 3
43.784 -6.742 10.297
1 2 3

1 2 3
1 2 3
1 2 3
43.777 -6.737 10.308
1 2 3

1 2 3
1 2 3
1 2 3
43.768 -6.733 10.318
1 2 3

1 2 3
1 2 3
1 2 3
43.757 -6.728 10.328
1 2 3

1 2 3
1 2 3
1 2 3
43.744 -6.722 10.338
1 2 3

1 2 3
1 2 3
1 2 3
43.728 -6.716 10.346
1 2 3

1 2 3
1 2 3
1 2 3
43.708 -6.710 10.354
1 2 3

1 2 3
1 2 3
1 2 3
43.686 -6.704 10.361
1 2 3

1 2 3
1 2 3
1 2 3
43.661 -6.697 10.367
1 2 3

1 2 3
1 2 3
1 2 3
43.632 -6.690 10.374
1 2 3

1 2 3
1 2 3
1 2 3
43.595 -6.681 10.380
1 2 3

1 2 3
1 2 3
1 2 3
43.555 -6.674 10.384
1 2 3

1 2 3
1 2 3
1 2 3
43.508 -6.665 10.389
1 2 3

1 2 3
1 2 3
1 2 3
43.453 -6.654 10.393
1 2 3

1 2 3
1 2 3
1 2 3
43.393 -6.644 10.397
1 2 3

1 2 3
1 2 3
1 2 3
43.315 -6.633 10.399
1 2 3

1 2 3
1 2 3
1 2 3
43.226 -6.621 10.401
1 2 3

1 2 3
1 2 3
1 2 3
43.132 -6.609 10.403
1 2 3

1 2 3
1 2 3
1 2 3
43.033 -6.596 10.403
1 2 3

1 2 3
1 2 3
1 2 3
42.932 -6.584 10.404
1 2 3

1 2 3
1 2 3
1 2 3
42.804 -6.572 10.403
1 2 3

1 2 3
1 2 3
1 2 3
42.672 -6.559 10.403
1 2 3

1 2 3
1 2 3
1 2 3
42.477 -6.545 10.401
1 2 3

1 2 3
1 2 3
1 2 3
42.291 -6.531 10.398
1 2 3

1 2 3
1 2 3
1 2 3
42.086 -6.516 10.395
1 2 3

1 2 3
1 2 3
1 2 3
41.857 -6.501 10.391
1 2 3

1 2 3
1 2 3
1 2 3
41.541 -6.485 10.386
1 2 3

1 2 3
1 2 3
1 2 3
41.219 -6.468 10.380
1 2 3

1 2 3
1 2 3
1 2 3
40.912 -6.454 10.373
1 2 3

1 2 3
1 2 3
1 2 3
40.548 -6.439 10.365
1 2 3

1 2 3
1 2 3
1 2 3
40.125 -6.424 10.356
1 2 3

1 2 3
1 2 3
1 2 3
39.624 -6.410 10.347
1 2 3

1 2 3
1 2 3
1 2 3
39.236 -6.395 10.336
1 2 3

1 2 3
1 2 3
1 2 3
38.734 -6.380 10.324
1 2 3

1 2 3
1 2 3
1 2 3
38.206 -6.365 10.311
1 2 3

1 2 3
1 2 3
1 2 3
37.560 -6.350 10.297
1 2 3

1 2 3
1 2 3
1 2 3
36.959 -6.335 10.281
1 2 3

1 2 3
1 2 3
1 2 3
36.356 -6.321 10.265
1 2 3

1 2 3
1 2 3
1 2 3
35.638 -6.306 10.248
1 2 3

1 2 3
1 2 3
1 2 3
34.877 -6.294 10.231
1 2 3

1 2 3
1 2 3
1 2 3
34.121 -6.281 10.211
1 2 3

1 2 3
1 2 3
1 2 3
33.414 -6.269 10.190
1 2 3

1 2 3
1 2 3
1 2 3
32.754 -6.256 10.168
1 2 3

1 2 3
1 2 3
1 2 3
31.964 -6.246 10.144
1 2 3

1 2 3
1 2 3
1 2 3
31.191 -6.234 10.122
1 2 3

1 2 3
1 2 3
1 2 3
30.399 -6.222 10.098
1 2 3

1 2 3
1 2 3
1 2 3
29.587 -6.213 10.069
1 2 3

1 2 3
1 2 3
1 2 3
28.771 -6.201 10.042
1 2 3

1 2 3
1 2 3
1 2 3
28.023 -6.190 10.008
1 2 3

1 2 3
1 2 3
1 2 3
